subj_idx	rt	angle	response
108	4.265458496	101.5	1
108	1.283428431	71	2
108	1.15662625	80.5	2
108	0.929530031	81.5	2
108	1.150753609	105	1
108	1.461050615	106	1
108	2.794853587	70.5	2
108	1.671194219	93	1
108	0.963177326	109	1
108	2.150912786	98	1
108	3.823808733	102	1
108	1.077252033	104.5	1
108	1.258512051	84.5	2
108	1.518697402	92	1
108	0.90428443	82.5	2
108	1.096564586	108.5	1
108	1.064834951	96.5	1
108	1.882804248	103	1
108	1.009421968	77.5	2
108	0.901313366	94	1
108	5.860347102	86	2
108	1.274003201	94.5	1
108	1.037055224	74.5	2
108	0.81681363	81	2
108	0.970171966	85	2
108	0.783014095	80	2
108	1.143726991	83.5	2
108	1.003769729	70	2
108	0.855650187	73	2
108	0.749266192	108	1
108	0.990862212	92	1
108	1.007530171	77.5	2
108	0.830723693	106.5	1
108	0.994889919	95	1
108	0.683657347	82	2
108	0.840889645	87	2
108	0.848474888	109.5	1
108	1.848757932	82.5	2
108	0.784619954	100.5	1
108	7.600417228	102	1
108	1.320194753	90.5	1
108	0.860469626	89	2
108	0.958421071	78	2
108	1.062735655	91.5	1
108	5.430127639	90.5	1
108	0.685974669	79.5	2
108	0.734985093	72.5	2
108	1.095516475	109	1
108	1.188790593	102.5	1
108	2.034938406	106	1
108	0.981846894	84	2
108	1.404326066	81	2
108	3.116392224	96	1
108	0.891263957	104	1
108	0.869845041	106.5	1
108	0.985724803	100	1
108	0.972332235	72.5	2
108	0.650462622	85.5	2
108	0.912738171	107	1
108	1.012207589	95.5	1
108	1.512751198	87.5	2
108	1.00731329	94.5	1
108	0.634795454	103.5	1
108	1.04562464	92.5	1
108	2.948236767	70.5	2
108	1.074141093	75.5	2
108	0.961159291	108	1
108	0.996831498	102.5	1
108	2.037895973	75	2
108	1.032624246	99	1
108	0.736198679	97.5	1
108	3.027668683	86	2
108	0.879796874	107.5	1
108	0.816487935	74	2
108	1.165600846	98.5	1
108	0.85315019	101	1
108	0.987907083	77	2
108	3.590971989	76.5	2
108	0.814997975	85.5	2
108	0.91334429	86.5	2
108	0.746748143	100	1
108	2.844218884	78	2
108	1.395002815	93.5	1
108	1.068412094	103	1
108	0.91405896	81.5	2
108	0.769987954	83	2
108	0.705823636	76.5	2
108	2.990857099	82	2
108	1.89899945	88.5	2
108	0.874591731	83	2
108	1.1660349	98	1
108	0.78607481	80	2
108	1.146491223	104.5	1
108	1.0105295	104	1
108	1.157037747	78.5	2
108	0.772435411	71	2
108	0.696636111	73	2
108	0.744612326	79	2
108	1.055033501	88	2
108	1.240777793	91	1
108	3.246296057	97	1
108	1.404120211	99.5	1
108	2.140364744	87.5	2
108	0.942589989	84.5	2
108	1.45524331	92.5	1
108	1.012400159	97.5	1
108	1.159635385	99.5	1
108	3.460223997	103.5	1
108	3.154919886	110	1
108	0.935841441	83.5	2
108	0.803557849	101.5	1
108	0.851819786	88.5	2
108	1.034423486	74.5	2
108	0.772640596	85	2
108	0.880355518	88	2
108	0.912095867	79	2
108	0.946562999	70	2
108	0.885054213	84	2
108	8.723622296	107	1
108	1.073980167	108.5	1
108	1.487205699	91	1
108	1.394810656	105.5	1
108	3.309277704	107.5	1
108	1.201952793	93.5	1
108	0.984481933	97	1
108	1.342008505	80.5	2
108	0.763865833	75.5	2
108	0.640568279	72	2
108	1.253556739	71.5	2
108	0.615710816	73.5	2
108	0.738719827	71.5	2
108	0.814050151	99	1
108	1.031196522	72	2
108	0.75795375	75	2
108	0.663421448	87	2
108	2.261013639	77	2
108	0.928368814	76	2
108	0.831795575	94	1
108	4.576137573	96.5	1
108	0.803434187	96	1
108	3.402079574	105	1
108	6.286681331	86.5	2
108	1.961046718	74	2
108	0.842937627	110	1
108	5.569516298	100.5	1
108	0.84043967	79.5	2
108	5.527960517	101	1
109	2.713781016	73.5	2
109	1.273464488	83.5	2
109	9.536008691	70	2
109	0.952888181	82	2
109	0.945807856	101.5	1
109	1.920102141	88.5	2
109	0.747244475	87.5	2
109	5.879573673	96.5	1
109	0.950580908	93.5	1
109	0.872685382	106.5	1
109	0.780357154	98.5	1
109	6.217231853	77	2
109	0.954967793	105	1
109	1.165446557	97	1
109	0.745989333	96.5	1
109	1.186841098	88.5	2
109	0.599601719	92	1
109	1.228292353	93	1
109	5.063902314	74.5	2
109	1.743322522	78.5	2
109	7.126166856	106	1
109	0.976241292	98	1
109	0.919754787	80.5	2
109	7.545470801	104.5	1
109	0.803750366	106.5	1
109	1.211322568	91	1
109	0.890939347	110	1
109	0.846657399	100.5	1
109	1.093211285	83	2
109	1.006628838	89	2
109	1.041620273	102.5	1
109	0.94564547	101	1
109	1.151370318	95	1
109	1.013212821	102	1
109	0.837485262	99.5	1
109	0.899561493	75.5	2
109	0.829820711	71.5	2
109	2.422224888	76.5	2
109	1.762927436	95.5	1
109	1.025961316	100	1
109	1.287486339	77.5	2
109	6.522733196	70.5	2
109	0.929714738	85	2
109	0.893294414	85	2
109	1.070150124	89.5	2
109	0.931456717	75	2
109	1.227048587	108	1
109	0.991240963	86.5	2
109	1.665615562	94	1
109	1.14847922	94.5	1
109	0.875178852	73	2
109	0.8860868	99	1
109	0.979343855	80	2
109	4.216787435	72	2
109	0.773340054	109.5	1
109	1.233197556	84.5	2
109	1.589421035	96	1
109	0.761631648	71	2
109	0.854407179	100.5	1
109	0.809355195	87	2
109	1.525435675	91.5	1
109	1.003756468	81.5	2
109	0.958433281	99.5	1
109	1.135331704	83	2
109	1.168703348	85.5	2
109	3.208995239	97.5	1
109	7.047604258	81	2
109	0.8956579	74	2
109	1.141425591	86	2
109	1.303861737	88	2
109	0.790934511	94.5	1
109	0.887156945	109	1
109	0.729839886	76	2
109	0.859012309	87.5	2
109	0.758496374	76.5	2
109	0.860654576	91.5	1
109	0.960390813	70.5	2
109	0.742858195	107.5	1
109	0.80414208	93	1
109	0.99384742	84.5	2
109	1.075618197	97.5	1
109	0.761121367	79	2
109	0.993007638	102	1
109	1.888788138	100	1
109	0.7924307	97	1
109	7.356694826	72	2
109	0.759096091	72.5	2
109	1.065551809	104	1
109	0.843371559	104	1
109	0.910280425	89	2
109	0.917303065	83.5	2
109	0.981400763	82.5	2
109	0.797250166	105.5	1
109	0.706377424	109	1
109	0.761626752	84	2
109	1.011242743	75.5	2
109	8.109861068	110	1
109	0.790654453	81.5	2
109	5.124177801	93.5	1
109	0.950164211	95	1
109	3.865800776	74.5	2
109	0.938045293	90.5	1
109	0.797376855	82	2
109	1.204487953	92	1
109	1.010260169	77.5	2
109	0.774057704	72.5	2
109	0.866396113	103	1
109	1.546423568	90.5	1
109	0.874872421	80.5	2
109	2.548994908	70	2
109	0.958339189	107	1
109	1.03489339	102.5	1
109	5.147374981	92.5	1
109	1.193514112	101	1
109	0.8326972	84	2
109	0.870639539	103.5	1
109	4.948171986	71.5	2
109	1.160785246	78	2
109	3.607905031	75	2
109	0.920190964	91	1
109	4.095146125	88	2
109	1.1674876	98.5	1
109	3.188091199	79.5	2
109	0.790788823	76	2
109	1.067982474	103	1
109	0.981011991	80	2
109	1.048896608	78	2
109	0.934478121	92.5	1
109	0.922334056	77	2
109	1.855905674	79	2
109	1.186238594	103.5	1
109	0.724714518	79.5	2
109	0.695662942	78.5	2
109	1.030594196	89.5	2
109	2.758547627	81	2
109	0.728807773	74	2
109	4.577257666	99	1
109	4.738456332	86	2
109	0.927778632	104.5	1
109	0.843884063	108.5	1
109	1.146650142	87	2
109	0.93284287	107	1
109	3.292172605	71	2
109	0.826247631	86.5	2
109	3.314038518	109.5	1
109	0.750262817	82.5	2
109	1.234647082	106	1
109	0.688812565	107.5	1
109	1.049517437	85.5	2
109	1.144879034	101.5	1
109	2.40243338	73	2
109	2.99995563	96	1
109	0.818120892	95.5	1
109	0.995457818	108.5	1
109	1.084602421	105.5	1
109	1.171280836	94	1
109	1.000141068	73.5	2
109	0.863066984	98	1
11	2.336129495	98.5	1
11	4.813870799	89.5	2
11	2.380700011	105.5	1
11	3.954923402	109.5	1
11	5.339929427	89	2
11	1.978909608	93	1
11	3.963237934	95	1
11	3.440337181	78.5	2
11	4.359591438	76	2
11	1.060060593	101.5	1
11	1.775292844	71	2
11	5.397412282	80.5	2
11	1.174064081	81.5	2
11	1.367698755	105	1
11	4.312601821	106	1
11	1.127539898	70.5	2
11	3.051185151	93	1
11	2.86133367	109	1
11	1.052316362	98	1
11	1.687636837	102	1
11	1.788027243	104.5	1
11	2.049883334	84.5	2
11	0.923265093	92	1
11	2.757657542	108.5	1
11	1.353401578	96.5	1
11	3.808357291	89.5	2
11	2.218806517	103	1
11	2.888908752	77.5	2
11	3.089311001	94	1
11	1.939863913	86	2
11	1.389944544	94.5	1
11	1.456329013	74.5	2
11	1.227579329	81	2
11	1.098838693	85	2
11	0.976436645	80	2
11	3.892088566	83.5	2
11	0.992277035	70	2
11	1.267592109	73	2
11	1.438289096	108	1
11	1.867738287	92	1
11	1.002596927	77.5	2
11	1.405746911	106.5	1
11	1.355276502	95	1
11	1.091681011	82	2
11	2.387132317	87	2
11	2.092498018	109.5	1
11	1.07828479	100.5	1
11	1.940409482	102	1
11	1.934480758	90.5	1
11	3.804945536	89	2
11	2.165075065	78	2
11	5.631112068	91.5	1
11	5.802619093	79.5	2
11	2.16907932	72.5	2
11	1.738014545	109	1
11	6.377535498	102.5	1
11	1.14800883	106	1
11	2.094770162	84	2
11	1.005831483	81	2
11	1.243020128	96	1
11	2.585851793	104	1
11	2.281896188	106.5	1
11	0.656947504	100	1
11	0.977706959	72.5	2
11	1.160158342	85.5	2
11	1.568777762	95.5	1
11	2.242839434	87.5	2
11	1.295619013	94.5	1
11	1.617476848	103.5	1
11	1.966347062	92.5	1
11	2.966857177	70.5	2
11	1.299045972	75.5	2
11	2.385720514	108	1
11	3.234327449	102.5	1
11	1.497821528	75	2
11	3.429411047	99	1
11	0.960968021	97.5	1
11	1.376361603	86	2
11	1.152935883	107.5	1
11	2.009431198	74	2
11	1.555378731	98.5	1
11	0.949606987	101	1
11	1.151226585	77	2
11	1.765821336	76.5	2
11	1.139550237	85.5	2
11	2.51331014	86.5	2
11	1.321687298	78	2
11	1.325372234	93.5	1
11	1.272293387	95.5	1
11	0.895141055	103	1
11	3.126681396	81.5	2
11	0.836954501	76.5	2
11	2.995425287	82	2
11	2.126688707	88.5	2
11	1.076858334	83	2
11	5.516593163	98	1
11	1.851048399	80	2
11	1.001214794	104.5	1
11	3.074851179	104	1
11	2.031602697	78.5	2
11	1.232842368	71	2
11	1.902434394	73	2
11	0.961314486	79	2
11	1.043464762	88	2
11	2.317014666	91	1
11	1.300701496	97	1
11	1.614279916	99.5	1
11	1.686545082	87.5	2
11	3.096213984	84.5	2
11	1.127103708	92.5	1
11	1.118528622	97.5	1
11	1.297699904	99.5	1
11	2.530687811	103.5	1
11	0.777468287	110	1
11	1.683490475	101.5	1
11	1.898918658	88.5	2
11	2.267557915	74.5	2
11	1.511850189	85	2
11	0.932740712	88	2
11	1.174437758	79	2
11	3.370011181	84	2
11	1.039132593	107	1
11	9.252283728	108.5	1
11	5.176286344	91	1
11	1.649761293	105.5	1
11	2.290925632	107.5	1
11	2.715505788	93.5	1
11	1.557473588	97	1
11	1.592742983	80.5	2
11	1.254237128	75.5	2
11	4.190772572	72	2
11	3.161674455	71.5	2
11	2.993610076	73.5	2
11	0.938912735	71.5	2
11	2.144484211	99	1
11	2.926780353	72	2
11	2.329853372	87	2
11	1.266017415	77	2
11	1.362216575	76	2
11	2.157709164	96.5	1
11	1.916164146	96	1
11	3.514399615	86.5	2
11	2.581403764	74	2
11	1.114359525	110	1
11	2.487565892	100.5	1
11	2.095719138	79.5	2
11	1.388237944	101	1
110	1.442546275	98.5	1
110	1.865841216	89.5	2
110	0.689450775	73.5	2
110	0.975184316	91.5	1
110	0.836565116	105.5	1
110	0.786340462	109.5	1
110	0.717899528	93	1
110	0.833904834	95	1
110	0.683280831	78.5	2
110	0.852495395	76	2
110	1.078141163	101.5	1
110	0.719206393	71	2
110	0.986505514	80.5	2
110	0.888271498	81.5	2
110	0.800539848	105	1
110	0.716710599	106	1
110	0.745653211	70.5	2
110	1.439278577	93	1
110	0.660562661	109	1
110	0.627276996	98	1
110	0.798432963	102	1
110	0.647309174	104.5	1
110	1.739738449	84.5	2
110	1.525935963	92	1
110	1.086127316	82.5	2
110	0.701529403	108.5	1
110	0.984060803	96.5	1
110	0.801836369	89.5	2
110	0.842793536	103	1
110	0.800311291	77.5	2
110	0.777791693	94	1
110	0.720493184	86	2
110	0.761555566	94.5	1
110	0.858411022	74.5	2
110	0.751654135	81	2
110	0.841919481	85	2
110	0.5679156	80	2
110	0.869081555	83.5	2
110	0.869085259	70	2
110	0.706838069	73	2
110	0.985826071	92	1
110	0.683529678	77.5	2
110	0.842214633	106.5	1
110	1.147356908	95	1
110	0.751246856	82	2
110	1.03892089	87	2
110	1.389050762	109.5	1
110	1.000657507	82.5	2
110	0.756599646	100.5	1
110	0.718610277	102	1
110	1.597841224	90.5	1
110	0.884866794	89	2
110	1.091725117	78	2
110	0.79752758	90.5	1
110	0.831185146	79.5	2
110	0.626917198	72.5	2
110	0.810858256	109	1
110	0.746149061	102.5	1
110	0.688193719	106	1
110	1.222862648	84	2
110	0.916653709	81	2
110	1.184621541	96	1
110	0.81520854	104	1
110	0.716526263	106.5	1
110	0.59332475	100	1
110	1.078203589	72.5	2
110	0.711886681	85.5	2
110	0.870106093	107	1
110	0.91678343	95.5	1
110	1.010465539	87.5	2
110	0.901775697	94.5	1
110	0.733695945	103.5	1
110	0.698655512	92.5	1
110	0.647819801	70.5	2
110	1.015790841	75.5	2
110	0.761048949	108	1
110	0.809518304	102.5	1
110	0.763825786	75	2
110	1.079517761	99	1
110	0.74532817	97.5	1
110	0.729169976	86	2
110	0.839253893	107.5	1
110	0.910033519	74	2
110	0.657325722	98.5	1
110	1.103957174	101	1
110	0.677050133	77	2
110	0.743530027	76.5	2
110	0.977846878	85.5	2
110	0.930175118	86.5	2
110	4.572182332	100	1
110	1.133656131	78	2
110	1.292872857	93.5	1
110	0.848520606	95.5	1
110	0.929857217	103	1
110	0.895213434	81.5	2
110	0.847214959	83	2
110	1.078002952	76.5	2
110	1.083247672	82	2
110	1.093794484	88.5	2
110	0.802111466	83	2
110	0.918646341	98	1
110	0.786186852	80	2
110	1.267642233	104.5	1
110	1.316410862	104	1
110	0.802400013	78.5	2
110	0.791966367	71	2
110	0.810615124	73	2
110	0.878105802	79	2
110	1.010607963	88	2
110	0.8660544	91	1
110	0.796485915	97	1
110	0.810886884	99.5	1
110	1.42303879	87.5	2
110	0.977223203	84.5	2
110	2.168138886	92.5	1
110	0.835509335	97.5	1
110	1.032255342	99.5	1
110	0.958652334	103.5	1
110	1.29574999	110	1
110	1.03599907	83.5	2
110	0.908741965	101.5	1
110	0.931092545	88.5	2
110	0.789245033	74.5	2
110	1.221320059	85	2
110	1.171645642	88	2
110	0.793505338	79	2
110	0.805839594	70	2
110	1.005836625	84	2
110	0.960854739	107	1
110	0.964777769	108.5	1
110	1.250707021	91	1
110	1.130243078	105.5	1
110	0.847702531	107.5	1
110	1.001726217	93.5	1
110	0.75664827	97	1
110	0.802248904	80.5	2
110	0.755212779	75.5	2
110	0.719494374	72	2
110	0.618724031	71.5	2
110	1.149161957	73.5	2
110	0.852807324	71.5	2
110	1.12339293	99	1
110	0.709948293	72	2
110	1.176944587	75	2
110	1.418226834	87	2
110	0.832599985	77	2
110	0.795050388	76	2
110	1.160132172	94	1
110	1.036795666	96.5	1
110	0.882909199	96	1
110	0.888324157	105	1
110	1.229606268	86.5	2
110	0.768373616	74	2
110	1.294303392	110	1
110	0.80994358	100.5	1
110	0.804839629	79.5	2
110	1.230758939	101	1
112	2.940062341	98.5	1
112	3.247104425	89.5	2
112	0.85680035	91.5	1
112	2.70970191	93	1
112	1.643683194	95	1
112	1.48200367	78.5	2
112	1.57380217	76	2
112	1.071944891	101.5	1
112	1.147048695	71	2
112	1.003059935	80.5	2
112	1.197392344	81.5	2
112	1.009089164	105	1
112	1.049622549	106	1
112	0.991353464	70.5	2
112	1.304001432	93	1
112	1.071794894	109	1
112	0.99188532	98	1
112	1.096536508	102	1
112	1.187423453	104.5	1
112	1.224758029	84.5	2
112	1.179381092	92	1
112	1.079467773	82.5	2
112	0.905530937	108.5	1
112	1.173563252	96.5	1
112	1.120441565	89.5	2
112	1.980069884	103	1
112	1.14184301	77.5	2
112	1.252873076	94	1
112	1.914165891	86	2
112	1.383187051	94.5	1
112	1.229891631	74.5	2
112	4.480591002	81	2
112	1.253210254	85	2
112	1.073844126	80	2
112	1.262107308	83.5	2
112	1.27672014	70	2
112	1.046397572	73	2
112	1.140558315	108	1
112	2.515352851	92	1
112	1.16527413	77.5	2
112	1.435654269	106.5	1
112	1.389213224	95	1
112	1.595521888	82	2
112	1.564377145	87	2
112	1.16694623	109.5	1
112	1.017419618	82.5	2
112	1.276875852	100.5	1
112	1.297644717	102	1
112	1.396214412	89	2
112	1.840745802	78	2
112	1.77854646	91.5	1
112	1.708259609	90.5	1
112	0.899500246	79.5	2
112	1.028987269	72.5	2
112	0.912767498	109	1
112	1.251207265	102.5	1
112	1.103725177	106	1
112	1.004512631	84	2
112	1.009435709	81	2
112	1.240726475	96	1
112	2.336199849	104	1
112	0.865255277	106.5	1
112	0.782884135	100	1
112	1.638350276	72.5	2
112	1.197264816	85.5	2
112	1.017188149	107	1
112	1.493522277	95.5	1
112	1.079615644	87.5	2
112	0.985359308	94.5	1
112	1.015180739	103.5	1
112	1.519511916	92.5	1
112	2.639771255	70.5	2
112	0.969907562	75.5	2
112	0.722689979	108	1
112	0.809008665	102.5	1
112	3.604211203	75	2
112	1.075372089	99	1
112	0.819367927	97.5	1
112	0.880492855	86	2
112	0.731650908	107.5	1
112	1.013654765	74	2
112	3.429861206	98.5	1
112	1.012315026	77	2
112	1.139526013	76.5	2
112	1.106877463	85.5	2
112	1.039959136	86.5	2
112	1.400228586	100	1
112	0.872711765	78	2
112	1.272358953	93.5	1
112	0.982224716	95.5	1
112	1.093099199	103	1
112	1.036145235	81.5	2
112	0.847395254	83	2
112	0.938588518	76.5	2
112	3.451542412	82	2
112	1.735965454	88.5	2
112	0.913785555	83	2
112	1.289278049	98	1
112	0.993752314	80	2
112	0.94333727	104.5	1
112	1.149779645	104	1
112	2.176305515	78.5	2
112	0.952610283	71	2
112	0.878142596	73	2
112	0.711648283	79	2
112	2.155998783	88	2
112	1.708434996	91	1
112	1.685227851	97	1
112	2.98790877	99.5	1
112	1.0211535	87.5	2
112	1.179474976	84.5	2
112	1.257155463	92.5	1
112	1.062315066	97.5	1
112	1.827106708	99.5	1
112	0.927949419	103.5	1
112	0.947509978	110	1
112	9.292328233	101.5	1
112	1.327331148	88.5	2
112	1.503235902	74.5	2
112	1.128746922	85	2
112	0.968959582	88	2
112	0.945782256	79	2
112	1.701367868	84	2
112	1.092394767	107	1
112	1.205926687	108.5	1
112	1.023286677	91	1
112	0.966918514	105.5	1
112	1.050425864	107.5	1
112	2.443310431	93.5	1
112	1.50368242	97	1
112	3.301289084	80.5	2
112	1.293069482	75.5	2
112	1.098398873	72	2
112	0.741284378	71.5	2
112	0.937226305	73.5	2
112	0.936164327	71.5	2
112	1.146796703	99	1
112	1.180802432	72	2
112	0.798497358	75	2
112	0.916786455	87	2
112	0.946581702	77	2
112	0.771528054	76	2
112	1.441323629	94	1
112	1.106132409	96.5	1
112	7.954338818	86.5	2
112	1.004090766	74	2
112	1.629415087	110	1
112	1.115692605	100.5	1
112	1.213061185	79.5	2
112	0.946702638	101	1
113	0.877312703	98.5	1
113	0.758470696	73.5	2
113	1.363715057	91.5	1
113	0.981346602	105.5	1
113	4.894151875	93	1
113	1.017485202	95	1
113	1.014256799	78.5	2
113	0.974822386	101.5	1
113	0.914871078	71	2
113	4.58162244	80.5	2
113	3.779249227	81.5	2
113	2.329097723	105	1
113	1.074027524	106	1
113	4.726170722	70.5	2
113	1.185314298	93	1
113	1.024720184	109	1
113	6.916648646	98	1
113	0.854832059	102	1
113	4.523610923	104.5	1
113	5.57186506	84.5	2
113	1.293100276	92	1
113	1.545235882	108.5	1
113	1.299983426	96.5	1
113	1.133328608	103	1
113	7.002413686	77.5	2
113	0.947760185	94	1
113	1.215320969	94.5	1
113	0.810667997	74.5	2
113	0.906671354	81	2
113	2.001016851	85	2
113	4.386975401	80	2
113	0.869990014	83.5	2
113	1.448351317	73	2
113	0.951581992	108	1
113	1.096939727	92	1
113	1.481604028	77.5	2
113	5.410778484	106.5	1
113	1.347406901	95	1
113	1.447202046	82	2
113	1.167495966	87	2
113	1.069811638	109.5	1
113	0.952727081	82.5	2
113	0.889925086	100.5	1
113	0.789270811	102	1
113	1.369839337	90.5	1
113	4.920485051	78	2
113	7.578922205	91.5	1
113	1.386991053	90.5	1
113	1.173990445	79.5	2
113	0.948783022	72.5	2
113	5.523973447	109	1
113	4.062598676	102.5	1
113	2.317258869	106	1
113	5.150930101	84	2
113	0.759610002	81	2
113	1.403848917	96	1
113	0.872445093	104	1
113	1.101758225	106.5	1
113	0.781432046	100	1
113	4.666575824	72.5	2
113	2.413378793	85.5	2
113	1.174039072	107	1
113	1.013058022	95.5	1
113	1.067378172	87.5	2
113	0.917933061	94.5	1
113	1.039495065	103.5	1
113	4.584117696	92.5	1
113	1.036336685	70.5	2
113	0.907084967	75.5	2
113	0.799796034	108	1
113	1.006510143	102.5	1
113	2.792754455	75	2
113	4.170298988	99	1
113	0.973500028	97.5	1
113	1.374258712	86	2
113	1.016631386	107.5	1
113	3.859441941	74	2
113	1.020675742	98.5	1
113	5.106743422	101	1
113	3.576558397	77	2
113	2.406432998	76.5	2
113	1.413565442	85.5	2
113	1.206518343	86.5	2
113	2.984210702	100	1
113	3.549019717	78	2
113	1.486759147	93.5	1
113	1.001420354	95.5	1
113	0.915041191	103	1
113	2.108754385	81.5	2
113	2.691809574	83	2
113	0.906203677	76.5	2
113	1.741706953	82	2
113	1.756760367	88.5	2
113	1.009722319	83	2
113	0.909051314	98	1
113	0.975372468	80	2
113	1.175919589	104.5	1
113	1.357002393	104	1
113	8.988225678	78.5	2
113	2.477569965	71	2
113	3.159790771	73	2
113	1.47005001	79	2
113	1.39565222	88	2
113	3.858670827	97	1
113	1.018763947	99.5	1
113	2.606270631	87.5	2
113	0.826515762	84.5	2
113	1.278450312	92.5	1
113	1.032052471	97.5	1
113	1.096160753	99.5	1
113	0.76854877	103.5	1
113	2.099054784	110	1
113	1.568074164	83.5	2
113	0.991984439	101.5	1
113	1.01979875	88.5	2
113	1.430354738	74.5	2
113	2.958981079	85	2
113	2.718026489	88	2
113	0.764256566	79	2
113	1.06724521	70	2
113	1.206166008	84	2
113	4.007392893	107	1
113	2.972699278	108.5	1
113	1.899775886	91	1
113	0.999666033	105.5	1
113	7.135221239	107.5	1
113	1.369947036	93.5	1
113	1.002695176	97	1
113	3.824592868	80.5	2
113	1.15340677	75.5	2
113	1.419805123	72	2
113	5.595798535	71.5	2
113	6.462622821	73.5	2
113	1.102458806	71.5	2
113	0.856888471	99	1
113	4.659888958	72	2
